group	label	showSelected1
1	Cluster 1: 14/14 pixels shown, logFC 1.0 to 1.5, log10(p) 8.1 to 24.5	1
1	Cluster 2: 2/2 pixels shown, logFC 1.1 to 2.6, log10(p) 0.4 to 0.6	2
1	Cluster 3: 168/168 pixels shown, logFC 1.1 to 1.4, log10(p) 31.1 to 43.5	3
1	Cluster 5: 190/860 pixels shown, logFC -0.7 to 0.9, log10(p) 0.0 to 3.8	5
1	Cluster 6: 2484/3625 pixels shown, logFC -1.0 to 1.1, log10(p) 0.0 to 3.1	6
1	Cluster 7: 15/15 pixels shown, logFC -1.6 to -0.0, log10(p) 0.0 to 1.4	7
1	Cluster 8: 799/4278 pixels shown, logFC -0.8 to 0.7, log10(p) 0.0 to 3.5	8
1	Cluster 10: 21/21 pixels shown, logFC 1.1 to 1.6, log10(p) 10.1 to 21.8	10
1	Cluster 13: 16/16 pixels shown, logFC 1.2 to 1.3, log10(p) 42.1 to 50.5	13
1	Cluster 14: 34/34 pixels shown, logFC 1.2 to 1.4, log10(p) 41.1 to 51.6	14
1	Cluster 15: 7/7 pixels shown, logFC 1.1 to 1.4, log10(p) 12.0 to 23.4	15
1	Cluster 16: 8/8 pixels shown, logFC 1.3 to 1.4, log10(p) 31.8 to 44.8	16
1	Cluster 19: 51/51 pixels shown, logFC 1.1 to 1.4, log10(p) 30.0 to 38.4	19
1	Cluster 20: 2/2 pixels shown, logFC 1.1 to 1.6, log10(p) 15.5 to 18.8	20
1	Cluster 22: 2/2 pixels shown, logFC 2.0 to 2.6, log10(p) 0.6 to 1.8	22
1	Cluster 23: 2/2 pixels shown, logFC -2.9 to -2.1, log10(p) 0.4 to 0.6	23
1	Cluster 24: 43/43 pixels shown, logFC 0.5 to 1.9, log10(p) 0.1 to 14.2	24
1	Cluster 31: 50/50 pixels shown, logFC 1.2 to 1.3, log10(p) 47.0 to 56.6	31
1	Cluster 33: 26/26 pixels shown, logFC 1.2 to 1.4, log10(p) 28.6 to 39.4	33
1	Cluster 34: 7/7 pixels shown, logFC 1.1 to 1.4, log10(p) 23.2 to 28.3	34
1	Cluster 36: 2/2 pixels shown, logFC -0.4 to 0.5, log10(p) 0.1 to 0.2	36
1	Cluster 38: 4/4 pixels shown, logFC 1.0 to 1.4, log10(p) 11.6 to 15.3	38
1	Cluster 40: 4/4 pixels shown, logFC -1.0 to -0.4, log10(p) 0.3 to 1.1	40
1	Cluster 41: 2/2 pixels shown, logFC 1.3 to 1.4, log10(p) 19.0 to 20.3	41
1	Cluster 42: 3/3 pixels shown, logFC -2.1 to -2.1, log10(p) 0.4 to 0.4	42
1	Cluster 43: 1/1 pixels shown, logFC 1.0 to 1.0, log10(p) 19.0 to 19.0	43
1	Cluster 45: 11/11 pixels shown, logFC 1.2 to 1.3, log10(p) 41.4 to 46.4	45
1	Cluster 46: 1/1 pixels shown, logFC 2.6 to 2.6, log10(p) 0.6 to 0.6	46
1	Cluster 47: 1/1 pixels shown, logFC -2.1 to -2.1, log10(p) 0.4 to 0.4	47
1	Cluster 49: 1/1 pixels shown, logFC 3.5 to 3.5, log10(p) 1.0 to 1.0	49
1	Cluster 51: 6/6 pixels shown, logFC 1.2 to 1.4, log10(p) 35.1 to 42.3	51
1	Cluster 52: 1/1 pixels shown, logFC 1.8 to 1.8, log10(p) 0.9 to 0.9	52
1	Cluster 53: 2/2 pixels shown, logFC -2.1 to -2.1, log10(p) 0.4 to 0.4	53
1	Cluster 54: 1/1 pixels shown, logFC -2.1 to -2.1, log10(p) 0.4 to 0.4	54
1	Cluster 56: 19/19 pixels shown, logFC 1.3 to 1.3, log10(p) 50.9 to 56.0	56
1	Cluster 58: 1/1 pixels shown, logFC 1.2 to 1.2, log10(p) 20.4 to 20.4	58
1	Cluster 63: 1/1 pixels shown, logFC -1.6 to -1.6, log10(p) 0.6 to 0.6	63
1	Cluster 65: 1/1 pixels shown, logFC 2.6 to 2.6, log10(p) 0.6 to 0.6	65
1	Cluster 66: 2/2 pixels shown, logFC -2.1 to -2.1, log10(p) 0.4 to 0.4	66
1	Cluster 67: 8/8 pixels shown, logFC 1.2 to 1.5, log10(p) 19.4 to 28.1	67
1	Cluster 71: 6/6 pixels shown, logFC 1.3 to 1.3, log10(p) 46.7 to 56.6	71
1	Cluster 72: 21/21 pixels shown, logFC 1.2 to 1.4, log10(p) 28.5 to 35.3	72
1	Cluster 74: 1/1 pixels shown, logFC 2.6 to 2.6, log10(p) 0.6 to 0.6	74
1	Cluster 79: 3/3 pixels shown, logFC 1.1 to 1.4, log10(p) 20.2 to 24.9	79
1	Cluster 80: 3/3 pixels shown, logFC -2.1 to -2.1, log10(p) 0.4 to 0.4	80
