x	y	clickSelects	showSelected1
-0.103871964321762	1	1	log2(tiles)=0.00 log10(pixels)=1.25
0.0510299956639812	1	2	log2(tiles)=0.00 log10(pixels)=0.25
-0.0246907182741372	1	3	log2(tiles)=0.00 log10(pixels)=2.25
0	1	4	log2(tiles)=0.00 log10(pixels)=1.00
-0.0655015487564321	1	5	log2(tiles)=2.00 log10(pixels)=3.00
0.0593080109070123	1	6	log2(tiles)=1.50 log10(pixels)=3.50
-0.0739087409443187	1	7	log2(tiles)=0.00 log10(pixels)=1.25
-0.118759219764491	1	8	log2(tiles)=2.00 log10(pixels)=3.75
-0.0780671867214915	1	9	log2(tiles)=1.50 log10(pixels)=3.50
0.0722192947339193	1	10	log2(tiles)=0.00 log10(pixels)=1.25
0.0413926851582249	1	11	log2(tiles)=0.00 log10(pixels)=1.00
-0.00863830616572736	1	12	log2(tiles)=0.00 log10(pixels)=1.50
-0.0458800173440752	1	13	log2(tiles)=0.00 log10(pixels)=1.25
0.0314789170422551	1	14	log2(tiles)=0.00 log10(pixels)=1.50
0.0950980400142568	1	15	log2(tiles)=0.00 log10(pixels)=0.75
-0.0969100130080565	1	16	log2(tiles)=0.00 log10(pixels)=1.00
0.0281512503836436	1	17	log2(tiles)=0.00 log10(pixels)=1.75
0.0950980400142568	2	18	log2(tiles)=0.00 log10(pixels)=0.75
-0.0424298239020637	1	19	log2(tiles)=0.00 log10(pixels)=1.75
0.0510299956639812	2	20	log2(tiles)=0.00 log10(pixels)=0.25
-0.0222763947111522	1	21	log2(tiles)=1.00 log10(pixels)=2.00
0.0510299956639812	3	22	log2(tiles)=0.00 log10(pixels)=0.25
0.0510299956639812	4	23	log2(tiles)=0.00 log10(pixels)=0.25
-0.116531544420413	1	24	log2(tiles)=0.00 log10(pixels)=1.75
-0.102059991327962	1	25	log2(tiles)=1.00 log10(pixels)=1.50
0.0791812460476249	1	26	log2(tiles)=0.00 log10(pixels)=1.00
-0.0457574905606751	1	27	log2(tiles)=0.00 log10(pixels)=1.00
0.0791812460476249	2	28	log2(tiles)=0.00 log10(pixels)=1.00
0.0281512503836436	2	29	log2(tiles)=0.00 log10(pixels)=1.75
0.0510299956639812	5	30	log2(tiles)=0.00 log10(pixels)=0.25
-0.0510299956639813	1	31	log2(tiles)=0.00 log10(pixels)=1.75
-0.0228787452803376	1	32	log2(tiles)=0.00 log10(pixels)=0.50
-0.085026652029182	1	33	log2(tiles)=0.00 log10(pixels)=1.50
0.0950980400142568	3	34	log2(tiles)=0.00 log10(pixels)=0.75
0.113943352306837	1	35	log2(tiles)=0.00 log10(pixels)=2.00
0.0510299956639812	6	36	log2(tiles)=0.00 log10(pixels)=0.25
-0.0977116556169437	1	37	log2(tiles)=1.00 log10(pixels)=2.25
0.102059991327962	1	38	log2(tiles)=0.00 log10(pixels)=0.50
-0.0228787452803376	2	39	log2(tiles)=0.00 log10(pixels)=0.50
0.102059991327962	2	40	log2(tiles)=0.00 log10(pixels)=0.50
0.0510299956639812	7	41	log2(tiles)=0.00 log10(pixels)=0.25
-0.0228787452803376	3	42	log2(tiles)=0.00 log10(pixels)=0.50
0	1	43	log2(tiles)=0.00 log10(pixels)=0.00
-0.0228787452803376	4	44	log2(tiles)=0.00 log10(pixels)=0.50
0.0413926851582249	2	45	log2(tiles)=0.00 log10(pixels)=1.00
0	2	46	log2(tiles)=0.00 log10(pixels)=0.00
0	3	47	log2(tiles)=0.00 log10(pixels)=0.00
0	4	48	log2(tiles)=0.00 log10(pixels)=0.00
0	5	49	log2(tiles)=0.00 log10(pixels)=0.00
