group	fill	colour	clickSelects
2	#CD1076	#000000	71
3	#FFFFFF	#D3D3D3	6
4	#FFFFFF	#D3D3D3	6
5	#FFFFFF	#D3D3D3	6
6	#FFFFFF	#D3D3D3	8
7	#FFFFFF	#D3D3D3	8
8	#FFFFFF	#D3D3D3	8
9	#FFFFFF	#D3D3D3	6
10	#FFFFFF	#D3D3D3	8
11	#FFFFFF	#D3D3D3	6
12	#FFFFFF	#D3D3D3	8
13	#FFFFFF	#D3D3D3	6
14	#FFFFFF	#D3D3D3	6
15	#FFFFFF	#D3D3D3	6
16	#FFFFFF	#D3D3D3	8
17	#FFFFFF	#D3D3D3	8
18	#FFFFFF	#D3D3D3	6
19	#FFFFFF	#D3D3D3	6
20	#FFFFFF	#D3D3D3	8
21	#FFFFFF	#D3D3D3	8
22	#FFFFFF	#D3D3D3	8
23	#FFFFFF	#D3D3D3	8
24	#FFFFFF	#D3D3D3	8
25	#FFFFFF	#D3D3D3	6
26	#FFFFFF	#D3D3D3	6
27	#FFFFFF	#D3D3D3	8
28	#FFFFFF	#D3D3D3	6
29	#FFFFFF	#D3D3D3	6
30	#FFFFFF	#D3D3D3	6
31	#FFFFFF	#D3D3D3	6
32	#FFFFFF	#D3D3D3	8
33	#FFFFFF	#D3D3D3	8
34	#FFFFFF	#D3D3D3	8
35	#FFFFFF	#D3D3D3	8
36	#FFFFFF	#D3D3D3	6
37	#FFFFFF	#D3D3D3	8
38	#FFFFFF	#D3D3D3	5
39	#FFFFFF	#D3D3D3	5
40	#FFFFFF	#D3D3D3	5
41	#FFFFFF	#D3D3D3	5
42	#FFFFFF	#D3D3D3	8
43	#FFFFFF	#D3D3D3	8
44	#FFFFFF	#D3D3D3	8
45	#FFFFFF	#D3D3D3	8
46	#FFFFFF	#D3D3D3	6
47	#FFFFFF	#D3D3D3	6
48	#FFFFFF	#D3D3D3	6
49	#FFFFFF	#D3D3D3	6
50	#FFFFFF	#D3D3D3	6
51	#CD1076	#000000	71
52	#CD1076	#000000	71
53	#FFFFFF	#D3D3D3	6
54	#FFFFFF	#D3D3D3	6
55	#FFFFFF	#D3D3D3	8
56	#FFFFFF	#D3D3D3	8
57	#FFFFFF	#D3D3D3	6
58	#FFFFFF	#D3D3D3	6
59	#FFFFFF	#D3D3D3	8
60	#FFFFFF	#D3D3D3	8
61	#FFFFFF	#D3D3D3	6
62	#FFFFFF	#D3D3D3	8
63	#FFFFFF	#D3D3D3	6
64	#FFFFFF	#D3D3D3	6
65	#FFFFFF	#D3D3D3	8
66	#FFFFFF	#D3D3D3	8
67	#FFFFFF	#D3D3D3	6
68	#FFFFFF	#D3D3D3	6
69	#FFFFFF	#D3D3D3	8
70	#FFFFFF	#D3D3D3	8
71	#FFFFFF	#D3D3D3	8
72	#FFFFFF	#D3D3D3	8
73	#FFFFFF	#D3D3D3	8
74	#FFFFFF	#D3D3D3	6
75	#FFFFFF	#D3D3D3	8
76	#FFFFFF	#D3D3D3	8
77	#FFFFFF	#D3D3D3	6
78	#FFFFFF	#D3D3D3	6
79	#FFFFFF	#D3D3D3	6
80	#FFFFFF	#D3D3D3	6
81	#FFFFFF	#D3D3D3	8
82	#FFFFFF	#D3D3D3	8
83	#FFFFFF	#D3D3D3	8
84	#FFFFFF	#D3D3D3	8
85	#FFFFFF	#D3D3D3	6
86	#FFFFFF	#D3D3D3	8
87	#FFFFFF	#D3D3D3	5
88	#FFFFFF	#D3D3D3	5
89	#FFFFFF	#D3D3D3	5
90	#FFFFFF	#D3D3D3	5
91	#FFFFFF	#D3D3D3	5
92	#FFFFFF	#D3D3D3	8
93	#FFFFFF	#D3D3D3	8
94	#FFFFFF	#D3D3D3	8
95	#FFFFFF	#D3D3D3	8
96	#FFFFFF	#D3D3D3	6
97	#FFFFFF	#D3D3D3	6
98	#FFFFFF	#D3D3D3	6
99	#FFFFFF	#D3D3D3	6
100	#FFFFFF	#D3D3D3	6
102	#CD1076	#000000	71
103	#CD1076	#000000	51
104	#FFFFFF	#D3D3D3	8
105	#FFFFFF	#D3D3D3	8
106	#FFFFFF	#D3D3D3	8
107	#FFFFFF	#D3D3D3	8
108	#FFFFFF	#D3D3D3	6
109	#FFFFFF	#D3D3D3	6
110	#FFFFFF	#D3D3D3	8
111	#FFFFFF	#D3D3D3	8
112	#FFFFFF	#D3D3D3	8
113	#FFFFFF	#D3D3D3	6
114	#FFFFFF	#D3D3D3	6
115	#FFFFFF	#D3D3D3	6
116	#FFFFFF	#D3D3D3	6
117	#FFFFFF	#D3D3D3	8
118	#FFFFFF	#D3D3D3	6
119	#FFFFFF	#D3D3D3	6
120	#FFFFFF	#D3D3D3	6
121	#FFFFFF	#D3D3D3	8
122	#FFFFFF	#D3D3D3	8
123	#FFFFFF	#D3D3D3	8
124	#FFFFFF	#D3D3D3	8
125	#FFFFFF	#D3D3D3	47
126	#FFFFFF	#D3D3D3	8
127	#FFFFFF	#D3D3D3	6
128	#FFFFFF	#D3D3D3	6
129	#FFFFFF	#D3D3D3	6
130	#FFFFFF	#D3D3D3	6
131	#FFFFFF	#D3D3D3	6
132	#FFFFFF	#D3D3D3	8
133	#FFFFFF	#D3D3D3	8
134	#FFFFFF	#D3D3D3	8
135	#FFFFFF	#D3D3D3	8
136	#FFFFFF	#D3D3D3	6
137	#FFFFFF	#D3D3D3	8
138	#FFFFFF	#D3D3D3	8
139	#FFFFFF	#D3D3D3	8
140	#FFFFFF	#D3D3D3	5
141	#FFFFFF	#D3D3D3	5
142	#FFFFFF	#D3D3D3	8
143	#FFFFFF	#D3D3D3	8
144	#FFFFFF	#D3D3D3	8
145	#FFFFFF	#D3D3D3	8
146	#FFFFFF	#D3D3D3	6
147	#FFFFFF	#D3D3D3	6
148	#FFFFFF	#D3D3D3	6
149	#FFFFFF	#D3D3D3	6
150	#FFFFFF	#D3D3D3	6
151	#CD1076	#000000	56
152	#CD1076	#000000	14
153	#CD1076	#000000	72
154	#FFFFFF	#D3D3D3	6
155	#FFFFFF	#D3D3D3	6
156	#FFFFFF	#D3D3D3	8
157	#FFFFFF	#D3D3D3	6
158	#FFFFFF	#D3D3D3	6
159	#FFFFFF	#D3D3D3	6
160	#FFFFFF	#D3D3D3	6
161	#FFFFFF	#D3D3D3	6
162	#FFFFFF	#D3D3D3	6
163	#CD1076	#000000	14
164	#FFFFFF	#D3D3D3	6
165	#FFFFFF	#D3D3D3	6
166	#FFFFFF	#D3D3D3	6
167	#FFFFFF	#D3D3D3	6
168	#FFFFFF	#D3D3D3	6
169	#FFFFFF	#D3D3D3	6
170	#FFFFFF	#D3D3D3	6
171	#FFFFFF	#D3D3D3	6
172	#FFFFFF	#D3D3D3	6
173	#FFFFFF	#D3D3D3	6
174	#CD1076	#000000	3
175	#FFFFFF	#D3D3D3	6
176	#FFFFFF	#D3D3D3	6
177	#FFFFFF	#D3D3D3	8
178	#FFFFFF	#D3D3D3	8
179	#FFFFFF	#D3D3D3	8
180	#FFFFFF	#D3D3D3	6
181	#FFFFFF	#D3D3D3	6
182	#FFFFFF	#D3D3D3	6
183	#FFFFFF	#D3D3D3	8
184	#FFFFFF	#D3D3D3	8
185	#CD1076	#000000	38
186	#FFFFFF	#D3D3D3	8
187	#FFFFFF	#D3D3D3	8
188	#FFFFFF	#D3D3D3	8
189	#FFFFFF	#D3D3D3	8
190	#FFFFFF	#D3D3D3	8
191	#FFFFFF	#D3D3D3	8
192	#FFFFFF	#D3D3D3	8
193	#FFFFFF	#D3D3D3	5
194	#FFFFFF	#D3D3D3	5
195	#FFFFFF	#D3D3D3	8
